U1081,135027
U1101,135027
U1116,135027
U1132,135027
U1004,135028
U1024,135028
U1025,135028
U1033,135028
U1055,135028
U1059,135028
U1071,135028
U1081,135028
U1089,135028
U1106,135028
U1108,135028
U1109,135028
U1132,135028
U1135,135028
U1136,135028
U1006,135030
U1024,135030
U1033,135030
U1057,135030
U1059,135030
U1071,135030
U1081,135030
U1084,135030
U1104,135030
U1106,135030
U1116,135030
U1122,135030
U1004,135032
U1005,135032
U1007,135032
U1016,135032
U1018,135032
U1022,135032
U1024,135032
U1032,135032
U1045,135032
U1049,135032
U1053,135032
U1054,135032
U1071,135032
U1075,135032
U1081,135032
U1088,135032
U1098,135032
U1101,135032
U1104,135032
U1106,135032
U1108,135032
U1109,135032
U1113,135032
U1120,135032
U1124,135032
U1125,135032
U1132,135032
U1135,135032
U1001,135033
U1022,135033
U1104,135033
U1105,135033
U1048,135034
U1061,135034
U1083,135034
U1095,135034
U1097,135034
U1034,135035
U1084,135035
U1091,135035
U1095,135035
U1007,135038
U1009,135038
U1019,135038
U1022,135038
U1024,135038
U1032,135038
U1033,135038
U1053,135038
U1054,135038
U1062,135038
U1076,135038
U1077,135038
U1089,135038
U1098,135038
U1099,135038
U1101,135038
U1109,135038
U1113,135038
U1116,135038
U1120,135038
U1122,135038
U1125,135038
U1126,135038
U1132,135038
U1001,135039
U1024,135039
U1054,135039
U1071,135039
U1075,135039
U1076,135039
U1081,135039
U1101,135039
U1104,135039
U1105,135039
U1106,135039
U1124,135039
U1001,135040
U1022,135040
U1105,135040
U1126,135040
U1002,135041
U1003,135041
U1005,135041
U1024,135041
U1045,135041
U1049,135041
U1054,135041
U1061,135041
U1075,135041
U1078,135041
U1086,135041
U1088,135041
U1101,135041
U1104,135041
U1106,135041
U1126,135041
U1135,135041
U1005,135042
U1010,135042
U1014,135042
U1016,135042
U1024,135042
U1027,135042
U1032,135042
U1036,135042
U1049,135042
U1053,135042
U1064,135042
U1071,135042
U1076,135042
U1085,135042
U1099,135042
U1106,135042
U1109,135042
U1125,135042
U1135,135042
U1137,135042
U1005,135043
U1014,135043
U1018,135043
U1057,135043
U1058,135043
U1081,135043
U1085,135043
U1099,135043
U1125,135043
U1046,135044
U1059,135044
U1083,135044
U1134,135044
U1001,135045
U1016,135045
U1022,135045
U1024,135045
U1033,135045
U1036,135045
U1054,135045
U1062,135045
U1084,135045
U1086,135045
U1099,135045
U1120,135045
U1135,135045
U1033,135046
U1057,135046
U1061,135046
U1083,135046
U1092,135046
U1098,135046
U1108,135046
U1112,135046
U1113,135046
U1134,135046
U1136,135046
U1010,135047
U1025,135047
U1029,135047
U1053,135047
U1055,135047
U1104,135047
U1106,135047
U1112,135047
U1116,135047
U1134,135047
U1006,135048
U1048,135048
U1055,135048
U1061,135048
U1112,135048
U1136,135048
U1034,135049
U1048,135049
U1083,135049
U1097,135049
U1137,135049
U1005,135050
U1014,135050
U1056,135050
U1058,135050
U1075,135050
U1085,135050
U1124,135050
U1125,135050
U1001,135051
U1016,135051
U1022,135051
U1024,135051
U1045,135051
U1049,135051
U1054,135051
U1055,135051
U1056,135051
U1075,135051
U1088,135051
U1090,135051
U1101,135051
U1132,135051
